Customer_ID,Recency,Frequency,Monetary,Profit,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
AS-101351,117,11,4430,515.8152,184.58333333333334,3,5,5,355,Loyal_Customers,1
AS-101352,628,3,2474,340.821,494.8,1,1,3,113,Lost_Customers,2
AS-101353,236,3,346,-128.192,115.33333333333333,2,1,1,211,Needs_Attention,0
AS-101354,42,2,58,21.849600000000002,19.333333333333332,4,1,1,411,Potential_Loyalists,0
AS-102251,72,10,9773,1572.6507,488.65,4,5,5,455,Champions,1
AS-102252,13,6,6300,402.354,420.0,5,3,5,535,Loyal_Customers,1
AS-102253,106,7,1031,23.880000000000003,73.64285714285714,3,4,2,342,Loyal_Customers,0
AS-102254,23,5,4262,719.7751000000001,327.84615384615387,5,3,4,534,Loyal_Customers,0
AS-102401,22,7,2374,341.4552,215.8181818181818,5,4,3,543,Loyal_Customers,0
AS-102402,44,9,3688,-49.37700000000001,184.4,4,5,4,454,Champions,1
AS-102403,13,8,2358,304.59016,181.3846153846154,5,4,3,543,Loyal_Customers,1
AS-102404,193,7,586,33.715799999999994,45.07692307692308,2,4,2,242,At_Risk,0
AS-102851,139,9,6388,835.566,354.8888888888889,3,5,5,355,Loyal_Customers,1
AS-102852,20,7,4997,321.9435,384.38461538461536,5,4,5,545,Champions,1
AS-102853,19,8,1584,282.72696,113.14285714285714,5,4,3,543,Loyal_Customers,0
AS-102854,20,6,3215,354.6276,401.875,5,3,4,534,Loyal_Customers,0
AS-106301,381,6,7447,2496.0405,677.0,1,3,5,135,At_Risk,1
AS-106302,36,5,1455,539.571,207.85714285714286,4,3,3,433,Loyal_Customers,0
AS-106303,629,1,80,22.26,80.0,1,1,1,111,Lost_Customers,2
AS-106304,93,7,835,136.49190000000002,69.58333333333333,3,4,2,342,Loyal_Customers,0
AS-1351,967,1,187,26.1,187.0,1,1,1,111,Lost_Customers,2
AS-1352,93,4,3792,788.1,474.0,3,2,4,324,Needs_Attention,0
AS-2251,3,3,254,-244.305,36.285714285714285,5,1,1,511,Potential_Loyalists,0
AS-2252,385,1,28,4.14,28.0,1,1,1,111,Lost_Customers,2
AS-2253,671,3,189,25.14,63.0,1,1,1,111,Lost_Customers,2
AS-2401,1198,1,5,1.44,5.0,1,1,1,111,Lost_Customers,2
AS-2402,499,4,1681,543.63,336.2,1,2,3,123,Lost_Customers,2
AS-2851,223,7,2059,515.592,121.11764705882354,2,4,3,243,At_Risk,0
AS-2852,100,6,2881,223.10999999999999,411.57142857142856,3,3,4,334,Loyal_Customers,0
AS-451,777,2,1234,98.73,176.28571428571428,1,1,2,112,Lost_Customers,2
AS-452,234,1,379,-390.486,63.166666666666664,2,1,1,211,Needs_Attention,0
AS-6301,561,8,1908,-1014.669,95.4,1,4,3,143,At_Risk,0
AS-6302,34,3,93,-88.641,23.25,4,1,1,411,Potential_Loyalists,0
AS-901,22,4,436,76.314,62.285714285714285,5,2,1,521,Potential_Loyalists,0
AT-104351,127,6,2779,502.0815,231.58333333333334,3,3,4,334,Loyal_Customers,0
AT-104352,13,4,6342,1570.788,1268.4,5,2,5,525,Potential_Loyalists,1
AT-104353,17,8,3364,843.152,240.28571428571428,5,4,4,544,Champions,1
AT-104354,22,6,1172,100.87680000000002,130.22222222222223,5,3,2,532,Loyal_Customers,0
AT-107351,78,4,2586,778.5339,323.25,3,2,4,324,Needs_Attention,0
AT-107352,3,8,4359,736.383,290.6,5,4,5,545,Champions,1
AT-107353,37,7,2206,27.683999999999948,220.6,4,4,3,443,Loyal_Customers,0
AT-107354,14,10,3831,974.107,239.4375,5,5,4,554,Champions,1
AT-4351,213,4,540,102.9,90.0,2,2,1,221,Needs_Attention,0
AT-4352,29,8,748,-324.267,39.36842105263158,5,4,2,542,Loyal_Customers,0
AT-7351,1057,1,10,4.38,10.0,1,1,1,111,Lost_Customers,2
AT-7352,70,4,393,138.69,78.6,4,2,1,421,Potential_Loyalists,0
AW-108401,119,7,4229,1139.3519999999999,264.3125,3,4,4,344,Loyal_Customers,1
AW-108402,17,5,4839,-395.8859999999999,268.8333333333333,5,3,5,535,Loyal_Customers,1
AW-108403,428,9,3480,635.59352,193.33333333333334,1,5,4,154,At_Risk,1
AW-108404,21,4,649,65.7725,81.125,5,2,2,522,Potential_Loyalists,0
AW-109301,59,5,1601,617.919,200.125,4,3,3,433,Loyal_Customers,0
AW-109302,36,5,4066,1424.454,580.8571428571429,4,3,4,434,Loyal_Customers,0
AW-109303,56,5,1713,648.05756,214.125,4,3,3,433,Loyal_Customers,0
AW-109304,47,7,2853,-104.5486,178.3125,4,4,4,444,Champions,1
AW-8401,57,7,1946,-228.42000000000002,108.11111111111111,4,4,3,443,Loyal_Customers,0
AW-9301,171,4,413,99.255,59.0,2,2,1,221,Needs_Attention,0
AW-9302,38,2,370,-4.17,123.33333333333333,4,1,1,411,Potential_Loyalists,0
AY-105551,211,5,802,304.41,114.57142857142857,2,3,2,232,At_Risk,0
AY-105552,150,3,3023,1041.768,604.6,3,1,4,314,Needs_Attention,0
AY-105553,640,4,1125,400.98844,140.625,1,2,2,122,Lost_Customers,2
AY-105554,15,4,496,103.3499,49.6,5,2,1,521,Potential_Loyalists,0
AY-5551,249,5,660,1.8719999999999999,82.5,2,3,2,232,At_Risk,0
AY-5552,36,6,2436,438.588,203.0,4,3,3,433,Loyal_Customers,0
AZ-107501,71,4,742,-80.74799999999999,185.5,4,2,2,422,Potential_Loyalists,0
AZ-107502,112,4,1287,128.313,214.5,3,2,2,322,Needs_Attention,0
AZ-107503,227,4,5989,1404.048,299.45,2,2,5,225,Needs_Attention,1
AZ-107504,161,6,1624,154.9503,135.33333333333334,2,3,3,233,At_Risk,0
AZ-7501,27,5,1461,-190.70100000000002,112.38461538461539,5,3,3,533,Loyal_Customers,0
AZ-7502,816,1,96,31.68,96.0,1,1,1,111,Lost_Customers,2
AZ-7503,149,4,672,-523.182,56.0,3,2,2,322,Needs_Attention,0
BB-109901,97,11,4719,-400.3893,214.5,3,5,5,355,Loyal_Customers,1
BB-109902,15,5,1808,314.856,180.8,5,3,3,533,Loyal_Customers,0
BB-109903,52,9,1790,251.01600000000002,127.85714285714286,4,5,3,453,Loyal_Customers,1
BB-109904,106,5,744,11.583900000000007,93.0,3,3,2,332,Loyal_Customers,0
BB-115451,44,4,1286,195.87,183.71428571428572,4,2,2,422,Potential_Loyalists,0
BB-115452,34,7,6600,427.992,330.0,4,4,5,445,Champions,1
BB-115453,41,6,1146,47.72188,114.6,4,3,2,432,Loyal_Customers,0
BB-115454,29,9,6767,1015.0749999999999,338.35,5,5,5,555,Champions,1
BB-15451,157,3,131,48.18,32.75,2,1,1,211,Needs_Attention,0
BB-15452,50,2,77,4.008,38.5,4,1,1,411,Potential_Loyalists,0
BB-9901,51,3,507,74.13,126.75,4,1,1,411,Potential_Loyalists,0
BB-9902,79,4,315,48.228,78.75,3,2,1,321,Needs_Attention,0
BC-111251,969,2,2829,1124.4840000000002,471.5,1,1,4,114,Lost_Customers,2
BC-111252,42,12,6941,1567.041,187.59459459459458,4,5,5,455,Champions,1
BC-111253,34,5,2086,-187.444,173.83333333333334,4,3,3,433,Loyal_Customers,0
BC-111254,203,9,2934,251.5974,163.0,2,5,4,254,At_Risk,1
BC-11251,30,3,85,25.53,21.25,5,1,1,511,Potential_Loyalists,0
BC-11252,132,3,311,-295.248,31.1,3,1,1,311,Needs_Attention,0
BD-113201,112,5,2828,-231.57899999999995,353.5,3,3,4,334,Loyal_Customers,0
BD-113202,206,8,3189,249.111,199.3125,2,4,4,244,At_Risk,1
BD-113203,6,7,1652,297.584,183.55555555555554,5,4,3,543,Loyal_Customers,0
BD-113204,34,12,5721,1094.5037,301.10526315789474,4,5,5,455,Champions,1
BD-115001,89,6,3761,815.829,626.8333333333334,3,3,4,334,Loyal_Customers,1
BD-115002,20,8,2534,-56.38050000000001,253.4,5,4,3,543,Loyal_Customers,1
BD-115003,126,7,2385,510.788,159.0,3,4,3,343,Loyal_Customers,0
BD-115004,36,6,4410,1142.1225,441.0,4,3,5,435,Loyal_Customers,1
BD-115601,45,4,1066,1.1121000000000087,152.28571428571428,4,2,2,422,Potential_Loyalists,0
BD-115602,76,7,5213,1175.22,521.3,4,4,5,445,Champions,1
BD-115603,8,6,2756,616.81764,306.22222222222223,5,3,4,534,Loyal_Customers,0
BD-115604,279,2,321,116.714,80.25,2,1,1,211,Needs_Attention,0
BD-116051,267,6,3719,-49.856700000000004,371.9,2,3,4,234,At_Risk,0
BD-116052,790,3,1268,378.546,158.5,1,1,2,112,Lost_Customers,2
BD-116053,992,3,926,237.64184,231.5,1,1,2,112,Lost_Customers,2
BD-116054,98,7,3288,634.8463,164.4,3,4,4,344,Loyal_Customers,1
BD-116201,138,9,3514,-419.3415,184.94736842105263,3,5,4,354,Loyal_Customers,1
BD-116202,56,7,2490,581.304,249.0,4,4,3,443,Loyal_Customers,0
BD-116203,50,3,306,79.78752,102.0,4,1,1,411,Potential_Loyalists,0
BD-116204,70,6,1539,206.75689999999997,192.375,4,3,3,433,Loyal_Customers,0
BD-116351,241,7,4867,836.6883,374.38461538461536,2,4,5,245,At_Risk,1
BD-116352,13,10,4687,-11.117999999999984,213.04545454545453,5,5,5,555,Champions,1
BD-116353,164,5,1093,336.512,156.14285714285714,2,3,2,232,At_Risk,0
BD-116354,10,3,583,141.53400000000002,116.6,5,1,2,512,Potential_Loyalists,0
BD-117251,177,8,3901,539.6211,243.8125,2,4,4,244,At_Risk,1
BD-117252,190,6,1418,132.26850000000002,157.55555555555554,2,3,3,233,At_Risk,0
BD-117253,5,10,4035,568.2674000000001,237.35294117647058,5,5,4,554,Champions,1
BD-117254,94,6,1527,333.9791,152.7,3,3,3,333,Loyal_Customers,0
BD-117701,76,5,3106,681.6201,258.8333333333333,4,3,4,434,Loyal_Customers,0
BD-117702,198,7,3543,977.709,393.6666666666667,2,4,4,244,At_Risk,1
BD-117703,36,8,2859,597.2201600000001,168.1764705882353,4,4,4,444,Champions,1
BD-117704,328,6,658,141.265,65.8,2,3,2,232,At_Risk,0
BD-13201,290,1,57,16.98,57.0,2,1,1,211,Needs_Attention,0
BD-13202,6,5,1829,196.07999999999998,114.3125,5,3,3,533,Loyal_Customers,0
BD-15001,399,3,52,-31.293,17.333333333333332,1,1,1,111,Lost_Customers,0
BD-15601,188,2,137,-83.28,68.5,2,1,1,211,Needs_Attention,0
BD-15602,91,3,1427,198.12,356.75,3,1,3,313,Needs_Attention,0
BD-16051,276,3,208,47.16,69.33333333333333,2,1,1,211,Needs_Attention,0
BD-16052,353,2,481,177.32999999999998,160.33333333333334,1,1,1,111,Lost_Customers,0
BD-16201,217,4,429,-172.143,71.5,2,2,1,221,Needs_Attention,0
BD-16202,118,7,2494,708.06,118.76190476190476,3,4,3,343,Loyal_Customers,0
BD-16351,465,4,592,94.011,65.77777777777777,1,2,2,122,Lost_Customers,2
BD-16352,325,5,5095,1394.6820000000002,424.5833333333333,2,3,5,235,At_Risk,1
BD-17251,101,4,2849,762.528,569.8,3,2,4,324,Needs_Attention,0
BD-17252,149,9,2229,138.49200000000002,117.3157894736842,3,5,3,353,Loyal_Customers,1
BD-17701,454,3,1630,326.19,181.11111111111111,1,1,3,113,Lost_Customers,2
BD-17702,239,2,1775,-1195.734,253.57142857142858,2,1,3,213,Needs_Attention,0
BE-113351,36,9,10731,3112.923,315.61764705882354,4,5,5,455,Champions,1
BE-113352,91,12,5882,1488.333,280.0952380952381,3,5,5,355,Loyal_Customers,1
BE-113353,80,11,6342,1701.6664,211.4,3,5,5,355,Loyal_Customers,1
BE-113354,120,5,4205,1487.7739,467.22222222222223,3,3,4,334,Loyal_Customers,0
BE-114101,121,10,5536,594.3281999999999,325.6470588235294,3,5,5,355,Loyal_Customers,1
BE-114102,85,7,7623,1821.6870000000001,476.4375,3,4,5,345,Loyal_Customers,1
BE-114103,191,8,1131,226.16676,94.25,2,4,2,242,At_Risk,0
BE-114104,99,5,2262,755.9151,452.4,3,3,3,333,Loyal_Customers,0
BE-114551,28,9,11483,-149.45969999999994,478.4583333333333,5,5,5,555,Champions,1
BE-114552,4,7,2971,335.961,228.53846153846155,5,4,4,544,Champions,1
BE-114553,185,5,1464,192.212,104.57142857142857,2,3,3,233,At_Risk,0
BE-114554,255,6,1728,139.20080000000002,132.92307692307693,2,3,3,233,At_Risk,0
BE-13351,868,2,705,-246.111,141.0,1,1,2,112,Lost_Customers,2
BE-13352,573,3,615,-134.58,205.0,1,1,2,112,Lost_Customers,2
BE-14101,22,3,1718,342.759,286.3333333333333,5,1,3,513,Potential_Loyalists,0
BE-14102,65,4,141,48.3,35.25,4,2,1,421,Potential_Loyalists,0
BE-14551,147,1,937,350.31,312.3333333333333,3,1,2,312,Needs_Attention,0
BE-14552,547,1,403,109.8,201.5,1,1,1,111,Lost_Customers,2
BF-10051,1347,1,699,250.01999999999998,233.0,1,1,2,112,Lost_Customers,2
BF-10052,735,1,33,-73.587,16.5,1,1,1,111,Lost_Customers,2
BF-10201,160,5,2217,321.81,316.7142857142857,2,3,3,233,At_Risk,0
BF-10202,97,2,789,-514.944,87.66666666666667,3,1,2,312,Needs_Attention,0
BF-10801,674,3,1568,5.610000000000021,196.0,1,1,3,113,Lost_Customers,2
BF-10802,916,1,2183,924.09,436.6,1,1,3,113,Lost_Customers,2
BF-10803,210,2,58,-32.76,29.0,2,1,1,211,Needs_Attention,0
BF-109751,36,9,3856,485.99670000000003,183.61904761904762,4,5,4,454,Champions,1
BF-109752,120,2,2455,369.9225,818.3333333333334,3,1,3,313,Needs_Attention,0
BF-109753,531,4,1196,133.65200000000002,239.2,1,2,2,122,Lost_Customers,2
BF-109754,92,7,600,227.4384,46.15384615384615,3,4,2,342,Loyal_Customers,0
BF-110051,9,9,14563,2272.4889000000003,633.1739130434783,5,5,5,555,Champions,1
BF-110052,55,7,3911,-430.38000000000005,325.9166666666667,4,4,4,444,Champions,1
BF-110053,92,5,3540,-611.49024,186.31578947368422,3,3,4,334,Loyal_Customers,0
BF-110054,40,4,1336,-291.3811,133.6,4,2,2,422,Potential_Loyalists,0
BF-110201,113,3,1704,416.4888,568.0,3,1,3,313,Needs_Attention,0
BF-110202,16,8,3939,576.8805,262.6,5,4,4,544,Champions,1
BF-110203,189,5,1668,-162.13399999999996,238.28571428571428,2,3,3,233,At_Risk,0
BF-110204,75,8,2889,302.02,137.57142857142858,4,4,4,444,Champions,1
BF-110801,56,9,5973,922.9947,298.65,4,5,5,455,Champions,1
BF-110802,335,4,2303,-47.900999999999996,287.875,2,2,3,223,Needs_Attention,0
BF-110803,159,5,1583,201.548,263.8333333333333,2,3,3,233,At_Risk,0
BF-110804,26,3,274,110.9272,45.666666666666664,5,1,1,511,Potential_Loyalists,0
BF-111701,58,4,7092,986.7042,506.57142857142856,4,2,5,425,Potential_Loyalists,1
BF-111702,59,8,6134,965.361,278.8181818181818,4,4,5,445,Champions,1
BF-111703,20,8,3179,368.94324,211.93333333333334,5,4,4,544,Champions,1
BF-111704,17,11,5909,1538.2127,218.85185185185185,5,5,5,555,Champions,1
BF-112151,134,10,4587,1122.5403,199.43478260869566,3,5,5,355,Loyal_Customers,1
BF-112152,27,7,2734,-1831.0349999999999,303.77777777777777,5,4,4,544,Champions,1
BF-112153,483,6,4064,1064.1912,290.2857142857143,1,3,4,134,At_Risk,1
BF-112154,66,4,1586,523.2133,198.25,4,2,3,423,Potential_Loyalists,0
BF-112751,737,1,407,80.91,203.5,1,1,1,111,Lost_Customers,2
BF-112752,7,10,4357,211.72199999999998,272.3125,5,5,5,555,Champions,1
BF-112753,7,9,4024,246.56664000000006,167.66666666666666,5,5,4,554,Champions,1
BF-112754,58,3,791,25.870199999999997,197.75,4,1,2,412,Potential_Loyalists,0
BF-11701,551,2,268,20.4,89.33333333333333,1,1,1,111,Lost_Customers,2
BF-11702,194,4,637,255.48,127.4,2,2,2,222,Needs_Attention,0
BF-12151,118,5,399,-237.591,49.875,3,3,1,331,Loyal_Customers,0
BF-12751,1119,1,24,0.96,24.0,1,1,1,111,Lost_Customers,2
BF-12752,129,6,985,95.424,89.54545454545455,3,3,2,332,Loyal_Customers,0
BF-9751,287,5,1009,345.252,100.9,2,3,2,232,At_Risk,0
BF-9752,23,3,722,271.47,72.2,5,1,2,512,Potential_Loyalists,0
BG-10351,601,1,124,-219.804,124.0,1,1,1,111,Lost_Customers,2
BG-110351,117,9,6713,1175.6094,291.8695652173913,3,5,5,355,Loyal_Customers,1
BG-110352,30,6,7445,747.3599999999999,827.2222222222222,5,3,5,535,Loyal_Customers,1
BG-110353,136,10,2942,538.44,133.72727272727272,3,5,4,354,Loyal_Customers,1
BG-110354,29,8,2799,-711.4274,233.25,5,4,4,544,Champions,1
BG-116951,69,6,3436,295.5255,202.11764705882354,4,3,4,434,Loyal_Customers,0
BG-116952,384,1,662,-351.33000000000004,331.0,1,1,2,112,Lost_Customers,2
BG-116953,10,6,4753,517.2028799999999,396.0833333333333,5,3,5,535,Loyal_Customers,1
BG-116954,37,6,1873,107.57149999999999,234.125,4,3,3,433,Loyal_Customers,0
BG-117401,85,6,4900,-245.89799999999997,700.0,3,3,5,335,Loyal_Customers,1
BG-117402,7,7,3270,849.3824999999999,233.57142857142858,5,4,4,544,Champions,1
BG-117403,119,5,5513,1362.092,367.53333333333336,3,3,5,335,Loyal_Customers,1
BG-117404,58,6,1006,119.34790000000001,143.71428571428572,4,3,2,432,Loyal_Customers,0
BG-16951,45,4,413,-174.29999999999998,51.625,4,2,1,421,Potential_Loyalists,0
BG-16952,481,1,76,22.65,38.0,1,1,1,111,Lost_Customers,2
BG-17401,17,2,145,17.85,36.25,5,1,1,511,Potential_Loyalists,0
BG-17402,44,2,547,-676.146,60.77777777777778,4,1,1,411,Potential_Loyalists,0
BH-117101,29,4,2412,594.7452,344.57142857142856,5,2,3,523,Potential_Loyalists,0
BH-117102,52,6,7089,1928.6760000000002,708.9,4,3,5,435,Loyal_Customers,1
BH-117103,52,13,7779,-82.2672,268.2413793103448,4,5,5,455,Champions,1
BH-117104,24,8,6256,802.7898,260.6666666666667,5,4,5,545,Champions,1
BH-17101,274,3,1333,613.2,166.625,2,1,2,212,Needs_Attention,0
BH-17102,94,7,3251,1019.7959999999999,171.10526315789474,3,4,4,344,Loyal_Customers,1
BK-112601,29,7,6899,1664.7576,574.9166666666666,5,4,5,545,Champions,1
BK-112602,27,8,3859,341.262,227.0,5,4,4,544,Champions,1
BK-112603,108,6,1877,447.19975999999997,156.41666666666666,3,3,3,333,Loyal_Customers,0
BK-112604,78,6,659,-63.76440000000001,41.1875,3,3,2,332,Loyal_Customers,0
BK-12601,125,1,214,100.11,107.0,3,1,1,311,Needs_Attention,0
BK-12602,41,5,78,-41.885999999999996,15.6,4,3,1,431,Loyal_Customers,0
BM-111401,143,7,6930,140.21880000000002,364.7368421052632,3,4,5,345,Loyal_Customers,1
BM-111402,12,6,1344,56.52449999999999,168.0,5,3,2,532,Loyal_Customers,0
BM-111403,9,12,5250,322.5794,218.75,5,5,5,555,Champions,1
BM-111404,308,4,11791,-1659.9581,736.9375,2,2,5,225,Needs_Attention,1
BM-11401,371,2,86,-50.513999999999996,43.0,1,1,1,111,Lost_Customers,0
BM-11402,14,4,1772,94.224,196.88888888888889,5,2,3,523,Potential_Loyalists,0
BM-115751,45,9,6011,-667.824,375.6875,4,5,5,455,Champions,1
BM-115752,94,4,625,90.756,125.0,3,2,2,322,Needs_Attention,0
BM-115753,35,6,2908,291.94908,264.3636363636364,4,3,4,434,Loyal_Customers,0
BM-115754,101,6,809,95.58160000000001,80.9,3,3,2,332,Loyal_Customers,0
BM-116501,157,3,835,94.515,167.0,2,1,2,212,Needs_Attention,0
BM-116502,155,7,3296,637.8870000000001,173.47368421052633,2,4,4,244,At_Risk,1
BM-116503,199,3,3497,995.4890800000001,317.90909090909093,2,1,4,214,Needs_Attention,0
BM-116504,34,11,7293,2199.2781,251.48275862068965,4,5,5,455,Champions,1
BM-117851,41,14,10399,932.0588999999999,305.8529411764706,4,5,5,455,Champions,1
BM-117852,3,7,4330,703.4100000000001,393.6363636363636,5,4,5,545,Champions,1
BM-117853,37,5,2377,263.472,264.1111111111111,4,3,3,433,Loyal_Customers,0
BM-117854,219,10,1338,137.7439,95.57142857142857,2,5,2,252,At_Risk,1
BM-15751,41,5,1368,510.65999999999997,195.42857142857142,4,3,2,432,Loyal_Customers,0
BM-15752,198,4,334,-38.988,55.666666666666664,2,2,1,221,Needs_Attention,0
BM-16501,1190,2,341,79.212,85.25,1,1,1,111,Lost_Customers,2
BM-16502,1154,1,17,6.51,17.0,1,1,1,111,Lost_Customers,2
BM-16503,482,5,2180,372.954,242.22222222222223,1,3,3,133,At_Risk,0
BM-17851,85,7,2096,437.502,149.71428571428572,3,4,3,343,Loyal_Customers,0
BM-17852,49,2,149,38.43,74.5,4,1,1,411,Potential_Loyalists,0
BN-114701,181,10,13672,1268.1828,651.047619047619,2,5,5,255,At_Risk,1
BN-114702,36,6,3729,-599.0039999999999,372.9,4,3,4,434,Loyal_Customers,1
BN-114703,12,9,5710,842.2490799999999,285.5,5,5,5,555,Champions,1
BN-114704,25,4,266,36.6131,44.333333333333336,5,2,1,521,Potential_Loyalists,0
BN-115151,76,4,1364,220.1121,136.4,4,2,2,422,Potential_Loyalists,0
BN-115152,21,5,2433,631.0515,187.15384615384616,5,3,3,533,Loyal_Customers,0
BN-115153,433,9,5014,826.82792,313.375,1,5,5,155,At_Risk,1
BN-115154,10,5,1460,340.7054,85.88235294117646,5,3,3,533,Loyal_Customers,0
BN-14701,23,3,1325,387.3,165.625,5,1,2,512,Potential_Loyalists,0
BN-14702,52,4,1498,188.712,299.6,4,2,3,423,Potential_Loyalists,0
BN-15151,100,4,773,207.42000000000002,193.25,3,2,2,322,Needs_Attention,0
BN-15152,28,4,1834,317.952,366.8,5,2,3,523,Potential_Loyalists,0
BO-113501,140,8,3754,249.93269999999998,250.26666666666668,3,4,4,344,Loyal_Customers,1
BO-113502,112,4,815,8.898000000000003,203.75,3,2,2,322,Needs_Attention,0
BO-113503,1115,3,225,17.586,75.0,1,1,1,111,Lost_Customers,2
BO-113504,138,5,2682,278.777,223.5,3,3,4,334,Loyal_Customers,0
BO-114251,6,7,1939,233.211,176.27272727272728,5,4,3,543,Loyal_Customers,0
BO-114252,175,8,6314,571.347,274.5217391304348,2,4,5,245,At_Risk,1
BO-114253,98,4,3974,1040.8875199999998,567.7142857142857,3,2,4,324,Needs_Attention,0
BO-114254,76,2,131,59.4522,65.5,4,1,1,411,Potential_Loyalists,0
BO-13501,22,3,477,-15.935999999999993,79.5,5,1,1,511,Potential_Loyalists,0
BO-13502,329,3,140,-124.038,20.0,2,1,1,211,Needs_Attention,0
BO-14251,2,4,1560,452.73,260.0,5,2,3,523,Potential_Loyalists,0
BO-14252,376,4,1111,199.197,138.875,1,2,2,122,Lost_Customers,0
BP-10501,121,4,2953,969.384,369.125,3,2,4,324,Needs_Attention,0
BP-10502,12,5,2031,276.49800000000005,169.25,5,3,3,533,Loyal_Customers,0
BP-10951,218,3,414,3.7559999999999967,103.5,2,1,1,211,Needs_Attention,0
BP-10952,12,3,1346,381.072,122.36363636363636,5,1,2,512,Potential_Loyalists,0
BP-110501,364,3,671,-190.161,95.85714285714286,1,1,2,112,Lost_Customers,0
BP-110502,6,7,1581,216.49800000000002,131.75,5,4,3,543,Loyal_Customers,0
BP-110503,42,6,2170,608.95976,197.27272727272728,4,3,3,433,Loyal_Customers,0
BP-110504,84,5,983,209.78300000000002,140.42857142857142,3,3,2,332,Loyal_Customers,0
BP-110951,54,4,900,-156.9684,112.5,4,2,2,422,Potential_Loyalists,0
BP-110952,3,8,2425,280.05600000000004,173.21428571428572,5,4,3,543,Loyal_Customers,1
BP-110953,331,8,2560,42.367999999999995,196.92307692307693,2,4,4,244,At_Risk,1
BP-110954,18,12,2442,433.9751,122.1,5,5,3,553,Loyal_Customers,1
BP-111551,33,6,801,57.88650000000001,100.125,5,3,2,532,Loyal_Customers,0
BP-111552,50,7,7590,1971.9209999999998,399.4736842105263,4,4,5,445,Champions,1
BP-111553,43,5,3610,718.11496,401.1111111111111,4,3,4,434,Loyal_Customers,0
BP-111554,90,6,1698,647.3847,154.36363636363637,3,3,3,333,Loyal_Customers,0
BP-111851,37,5,4436,1288.2377999999999,554.5,4,3,5,435,Loyal_Customers,1
BP-111852,14,7,4348,587.76,255.76470588235293,5,4,5,545,Champions,1
BP-111853,447,7,2919,-250.10708000000002,243.25,1,4,4,144,At_Risk,0
BP-111854,2,9,3676,363.5991,204.22222222222223,5,5,4,554,Champions,1
BP-112301,73,7,4264,1045.4766,328.0,4,4,4,444,Champions,1
BP-112302,150,5,5519,815.241,459.9166666666667,3,3,5,335,Loyal_Customers,1
BP-112303,114,6,1612,-1195.524,146.54545454545453,3,3,3,333,Loyal_Customers,0
BP-112304,40,5,1181,-197.2695,196.83333333333334,4,3,2,432,Loyal_Customers,0
BP-112901,101,8,3172,504.6585,288.3636363636364,3,4,4,344,Loyal_Customers,1
BP-112902,14,5,3892,1296.4379999999999,432.44444444444446,5,3,4,534,Loyal_Customers,0
BP-112903,258,9,2908,376.79628,207.71428571428572,2,5,4,254,At_Risk,1
BP-112904,13,7,2472,-319.0637,154.5,5,4,3,543,Loyal_Customers,0
BP-11551,420,1,87,36.870000000000005,43.5,1,1,1,111,Lost_Customers,2
BP-11552,975,1,175,23.1,58.333333333333336,1,1,1,111,Lost_Customers,2
BP-11553,262,4,850,120.93,141.66666666666666,2,2,2,222,Needs_Attention,0
BP-11851,5,4,580,-11.693999999999988,72.5,5,2,2,522,Potential_Loyalists,0
BP-11852,6,6,850,-633.84,77.27272727272727,5,3,2,532,Loyal_Customers,0
BP-12301,390,4,5496,268.956,289.2631578947368,1,2,5,125,Lost_Customers,0
BP-12302,84,4,642,175.332,107.0,3,2,2,322,Needs_Attention,0
BP-12901,370,1,65,11.7,65.0,1,1,1,111,Lost_Customers,0
BP-12902,752,3,318,87.57,79.5,1,1,1,111,Lost_Customers,2
BS-113651,1,4,1321,451.62,165.125,5,2,2,522,Potential_Loyalists,0
BS-113652,120,5,4186,1397.325,418.6,3,3,4,334,Loyal_Customers,0
BS-113653,26,12,6543,1215.71796,198.27272727272728,5,5,5,555,Champions,1
BS-113654,559,5,10502,2616.0644,1166.888888888889,1,3,5,135,At_Risk,1
BS-113801,115,6,8133,342.1545000000001,508.3125,3,3,5,335,Loyal_Customers,1
BS-113802,94,4,1671,376.422,185.66666666666666,3,2,3,323,Needs_Attention,0
